model,run,persona_type,persona_id,subgroup,accuracy,f1_weighted,f1_macro,mean_error,mean_absolute_error,hate_over_flagging_rate,offensive_over_flagging_rate,offensive_to_hate_rate,n_samples
gpt_oss_120b,r2,persona,asian,gender,0.45774647887323944,0.4322679375406966,0.44929743558993424,0.6197183098591549,0.676056338028169,0.30158730158730157,0.4126984126984127,0.5833333333333334,142
gpt_oss_120b,r2,persona,christian,gender,0.4647887323943662,0.4393246492844295,0.4575112938308196,0.6056338028169014,0.6619718309859155,0.2857142857142857,0.42857142857142855,0.5625,142
gpt_oss_120b,r2,persona,muslim,gender,0.44366197183098594,0.4172385915965038,0.43509859784369587,0.6126760563380281,0.6690140845070423,0.25396825396825395,0.4603174603174603,0.625,142
gpt_oss_120b,r2,persona,jewish,gender,0.49295774647887325,0.47416591369438893,0.4882436404175534,0.5633802816901409,0.6197183098591549,0.25396825396825395,0.4126984126984127,0.5416666666666666,142
gpt_oss_120b,r2,persona,atheist,gender,0.45774647887323944,0.43828976996776897,0.44558516196447234,0.647887323943662,0.704225352112676,0.36507936507936506,0.30158730158730157,0.6458333333333334,142
gpt_oss_120b,r2,persona,hindu,gender,0.49295774647887325,0.47497555618091813,0.4870687872105493,0.5845070422535211,0.6408450704225352,0.30158730158730157,0.36507936507936506,0.5416666666666666,142
gpt_oss_120b,r2,baseline,baseline,race_ethnicity,0.6257309941520468,0.5731395613365985,0.4764062757063161,0.4444444444444444,0.5614035087719298,0.5686274509803921,0.19607843137254902,0.6666666666666666,171
gpt_oss_120b,r2,persona,15,race_ethnicity,0.631578947368421,0.5853667335835443,0.48342730790491983,0.4327485380116959,0.5263157894736842,0.5098039215686274,0.23529411764705882,0.6666666666666666,171
gpt_oss_120b,r2,persona,35,race_ethnicity,0.631578947368421,0.5825910622913408,0.48595395549315756,0.4502923976608187,0.543859649122807,0.5490196078431373,0.19607843137254902,0.7037037037037037,171
gpt_oss_120b,r2,persona,65,race_ethnicity,0.6374269005847953,0.5915537301284856,0.49756681862876556,0.4444444444444444,0.5263157894736842,0.5294117647058824,0.21568627450980393,0.6666666666666666,171
gpt_oss_120b,r2,persona,no_formal_education,race_ethnicity,0.6140350877192983,0.5740967076617524,0.471911551267822,0.40350877192982454,0.543859649122807,0.47058823529411764,0.27450980392156865,0.7037037037037037,171
gpt_oss_120b,r2,persona,high_school_education,race_ethnicity,0.6140350877192983,0.5662175213068957,0.46940182459050384,0.43859649122807015,0.5555555555555556,0.5294117647058824,0.2549019607843137,0.6666666666666666,171
gpt_oss_120b,r2,persona,higher_education,race_ethnicity,0.631578947368421,0.5768174627929774,0.4825243962213706,0.47368421052631576,0.543859649122807,0.5686274509803921,0.21568627450980393,0.6666666666666666,171
gpt_oss_120b,r2,persona,male,race_ethnicity,0.631578947368421,0.5842743957745118,0.4849946920431501,0.4502923976608187,0.5321637426900585,0.5294117647058824,0.21568627450980393,0.7037037037037037,171
gpt_oss_120b,r2,persona,female,race_ethnicity,0.6374269005847953,0.5796805544596122,0.47345077461269364,0.49122807017543857,0.5263157894736842,0.5490196078431373,0.21568627450980393,0.7407407407407407,171
gpt_oss_120b,r2,persona,not_lonely,race_ethnicity,0.6198830409356725,0.5783236243762558,0.4784963534963535,0.4327485380116959,0.5263157894736842,0.49019607843137253,0.27450980392156865,0.6666666666666666,171
gpt_oss_120b,r2,persona,somewhat_lonely,race_ethnicity,0.6140350877192983,0.5624958946890711,0.4510934309053778,0.45614035087719296,0.5380116959064327,0.49019607843137253,0.29411764705882354,0.7407407407407407,171
gpt_oss_120b,r2,persona,left-wing,race_ethnicity,0.6257309941520468,0.5712336531205512,0.4669606398329802,0.4853801169590643,0.543859649122807,0.5686274509803921,0.19607843137254902,0.7407407407407407,171
gpt_oss_120b,r2,persona,right-wing,race_ethnicity,0.631578947368421,0.605588592305941,0.5235964863092349,0.3684210526315789,0.5321637426900585,0.5098039215686274,0.1568627450980392,0.6296296296296297,171
gpt_oss_120b,r2,persona,centrist,race_ethnicity,0.6140350877192983,0.5636907848762367,0.4507957721872817,0.4502923976608187,0.5321637426900585,0.49019607843137253,0.29411764705882354,0.7037037037037037,171
gpt_oss_120b,r2,persona,white,race_ethnicity,0.6140350877192983,0.5610043962778967,0.448707684843056,0.4678362573099415,0.5497076023391813,0.5490196078431373,0.21568627450980393,0.7407407407407407,171
gpt_oss_120b,r2,persona,black,race_ethnicity,0.6257309941520468,0.5953612845673506,0.48301761382519115,0.3684210526315789,0.4853801169590643,0.3333333333333333,0.39215686274509803,0.7037037037037037,171
gpt_oss_120b,r2,persona,asian,race_ethnicity,0.6081871345029239,0.5544283646577455,0.4494910955648635,0.47368421052631576,0.5672514619883041,0.5686274509803921,0.21568627450980393,0.7407407407407407,171
gpt_oss_120b,r2,persona,christian,race_ethnicity,0.6374269005847953,0.5954721803110438,0.5046103645815974,0.4269005847953216,0.52046783625731,0.5098039215686274,0.23529411764705882,0.6296296296296297,171
gpt_oss_120b,r2,persona,muslim,race_ethnicity,0.631578947368421,0.5736167341430499,0.4534690799396682,0.47953216374269003,0.5380116959064327,0.5686274509803921,0.13725490196078433,0.8148148148148148,171
gpt_oss_120b,r2,persona,jewish,race_ethnicity,0.6081871345029239,0.5704420481325431,0.4596562641338761,0.40350877192982454,0.5321637426900585,0.45098039215686275,0.29411764705882354,0.7037037037037037,171
gpt_oss_120b,r2,persona,atheist,race_ethnicity,0.6257309941520468,0.5790884946423046,0.47609355818311044,0.4678362573099415,0.5497076023391813,0.5882352941176471,0.11764705882352941,0.7777777777777778,171
gpt_oss_120b,r2,persona,hindu,race_ethnicity,0.631578947368421,0.5889345188514165,0.4746452378031325,0.4152046783625731,0.4853801169590643,0.39215686274509803,0.37254901960784315,0.6666666666666666,171
gpt_oss_120b,r2,baseline,baseline,religion,0.693069306930693,0.6790986728211785,0.5364401529232211,0.3069306930693069,0.46534653465346537,0.37142857142857144,0.17142857142857143,0.7777777777777778,101
gpt_oss_120b,r2,persona,15,religion,0.6831683168316832,0.6659585496825788,0.49711551338710835,0.3465346534653465,0.46534653465346537,0.4,0.17142857142857143,0.7777777777777778,101
gpt_oss_120b,r2,persona,35,religion,0.6831683168316832,0.6627075065276944,0.4954363841012264,0.33663366336633666,0.4752475247524752,0.4,0.17142857142857143,0.7777777777777778,101
gpt_oss_120b,r2,persona,65,religion,0.6633663366336634,0.636916548797737,0.4672753311851056,0.39603960396039606,0.49504950495049505,0.42857142857142855,0.22857142857142856,0.7777777777777778,101
gpt_oss_120b,r2,persona,no_formal_education,religion,0.6633663366336634,0.6498040297257428,0.5065451344521111,0.32673267326732675,0.504950495049505,0.4,0.2,0.7777777777777778,101
gpt_oss_120b,r2,persona,high_school_education,religion,0.6831683168316832,0.6721451470472884,0.49795553283925376,0.32673267326732675,0.44554455445544555,0.34285714285714286,0.22857142857142856,0.7777777777777778,101
gpt_oss_120b,r2,persona,higher_education,religion,0.6732673267326733,0.6567319763601225,0.5071969106865508,0.37623762376237624,0.4752475247524752,0.4,0.22857142857142856,0.7777777777777778,101
gpt_oss_120b,r2,persona,male,religion,0.6831683168316832,0.663020148168663,0.497021497021497,0.3564356435643564,0.4752475247524752,0.42857142857142855,0.14285714285714285,0.7777777777777778,101
gpt_oss_120b,r2,persona,female,religion,0.6831683168316832,0.6565330868178277,0.48559030839358525,0.40594059405940597,0.46534653465346537,0.42857142857142855,0.2,0.7777777777777778,101
gpt_oss_120b,r2,persona,not_lonely,religion,0.7029702970297029,0.7056329908729989,0.5296840039077447,0.297029702970297,0.39603960396039606,0.2857142857142857,0.2,0.8888888888888888,101
gpt_oss_120b,r2,persona,somewhat_lonely,religion,0.6831683168316832,0.669002284843869,0.49743589743589745,0.33663366336633666,0.45544554455445546,0.37142857142857144,0.2,0.7777777777777778,101
gpt_oss_120b,r2,persona,left-wing,religion,0.6732673267326733,0.6406320427439164,0.5241261722080136,0.45544554455445546,0.5148514851485149,0.5428571428571428,0.14285714285714285,0.6666666666666666,101
gpt_oss_120b,r2,persona,right-wing,religion,0.6534653465346535,0.666729556520175,0.5179891955848239,0.2376237623762376,0.4752475247524752,0.3142857142857143,0.2,0.7777777777777778,101
gpt_oss_120b,r2,persona,centrist,religion,0.7029702970297029,0.6989480198019802,0.5368055555555556,0.33663366336633666,0.39603960396039606,0.2857142857142857,0.2857142857142857,0.7777777777777778,101
gpt_oss_120b,r2,persona,white,religion,0.6732673267326733,0.6592007946705248,0.4881328001938689,0.36633663366336633,0.46534653465346537,0.4,0.2,0.7777777777777778,101
gpt_oss_120b,r2,persona,black,religion,0.7326732673267327,0.7277463460631778,0.5732804232804233,0.25742574257425743,0.37623762376237624,0.2571428571428571,0.2,0.7777777777777778,101
gpt_oss_120b,r2,persona,asian,religion,0.6534653465346535,0.6288543140028288,0.49058360186179734,0.39603960396039606,0.5346534653465347,0.5142857142857142,0.14285714285714285,0.6666666666666666,101
gpt_oss_120b,r2,persona,christian,religion,0.6732673267326733,0.6669297572712127,0.49511531180477825,0.33663366336633666,0.45544554455445546,0.34285714285714286,0.22857142857142856,0.8888888888888888,101
gpt_oss_120b,r2,persona,muslim,religion,0.7128712871287128,0.6940954599661647,0.5218765868920667,0.37623762376237624,0.4158415841584158,0.37142857142857144,0.17142857142857143,0.8888888888888888,101
gpt_oss_120b,r2,persona,jewish,religion,0.6831683168316832,0.672619342291372,0.5329124149659864,0.3465346534653465,0.44554455445544555,0.34285714285714286,0.2857142857142857,0.6666666666666666,101
gpt_oss_120b,r2,persona,atheist,religion,0.7029702970297029,0.698149485602199,0.5216241764001198,0.3069306930693069,0.40594059405940597,0.3142857142857143,0.2,0.7777777777777778,101
gpt_oss_120b,r2,persona,hindu,religion,0.693069306930693,0.6768033946251768,0.5,0.38613861386138615,0.42574257425742573,0.34285714285714286,0.2571428571428571,0.8888888888888888,101
gpt_oss_120b,r2,baseline,baseline,other,0.5411764705882353,0.5328291316526611,0.5253968253968253,0.5647058823529412,0.6352941176470588,0.3125,0.2916666666666667,0.3888888888888889,85
gpt_oss_120b,r2,persona,15,other,0.5764705882352941,0.5758307533539732,0.5551656920077973,0.5411764705882353,0.5882352941176471,0.2916666666666667,0.25,0.4444444444444444,85
gpt_oss_120b,r2,persona,35,other,0.5529411764705883,0.551231572441183,0.52787092927938,0.5882352941176471,0.6352941176470588,0.3333333333333333,0.22916666666666666,0.5,85
gpt_oss_120b,r2,persona,65,other,0.5647058823529412,0.5631415565076999,0.5456552040022585,0.5294117647058824,0.5764705882352941,0.25,0.3125,0.4444444444444444,85
gpt_oss_120b,r2,persona,no_formal_education,other,0.6235294117647059,0.6267366609615996,0.609305944219732,0.5176470588235295,0.5411764705882353,0.2916666666666667,0.20833333333333334,0.3888888888888889,85
gpt_oss_120b,r2,persona,high_school_education,other,0.5882352941176471,0.5889742452527061,0.5650858048301622,0.5176470588235295,0.5647058823529412,0.2708333333333333,0.25,0.4444444444444444,85
gpt_oss_120b,r2,persona,higher_education,other,0.5529411764705883,0.5513194415328498,0.5342203215332225,0.5882352941176471,0.611764705882353,0.2916666666666667,0.2916666666666667,0.5,85
gpt_oss_120b,r2,persona,male,other,0.5647058823529412,0.5596270422182928,0.5515069194275477,0.5529411764705883,0.6,0.2916666666666667,0.2916666666666667,0.3888888888888889,85
gpt_oss_120b,r2,persona,female,other,0.5529411764705883,0.5512454544877613,0.5342899269967994,0.6,0.6235294117647059,0.3125,0.2708333333333333,0.5,85
gpt_oss_120b,r2,persona,not_lonely,other,0.5529411764705883,0.5488550598507654,0.5351281429379902,0.5882352941176471,0.6352941176470588,0.3333333333333333,0.25,0.4444444444444444,85
gpt_oss_120b,r2,persona,somewhat_lonely,other,0.5764705882352941,0.5794858859036571,0.5568703890006707,0.6,0.6235294117647059,0.3541666666666667,0.1875,0.5,85
gpt_oss_120b,r2,persona,left-wing,other,0.5647058823529412,0.5558659264342004,0.5572876163544244,0.5764705882352941,0.6235294117647059,0.3333333333333333,0.2708333333333333,0.3333333333333333,85
gpt_oss_120b,r2,persona,right-wing,other,0.5411764705882353,0.553603152265691,0.5247846889952154,0.3764705882352941,0.611764705882353,0.25,0.2708333333333333,0.2777777777777778,85
gpt_oss_120b,r2,persona,centrist,other,0.5764705882352941,0.5751208857422611,0.5638497652582161,0.49411764705882355,0.5411764705882353,0.20833333333333334,0.3541666666666667,0.3888888888888889,85
gpt_oss_120b,r2,persona,white,other,0.5764705882352941,0.5734715421604977,0.5619153666038845,0.5294117647058824,0.5764705882352941,0.2708333333333333,0.2916666666666667,0.3888888888888889,85
gpt_oss_120b,r2,persona,black,other,0.5764705882352941,0.5853264382676148,0.539072039072039,0.4588235294117647,0.5294117647058824,0.1875,0.2916666666666667,0.5555555555555556,85
gpt_oss_120b,r2,persona,asian,other,0.5882352941176471,0.5869762641898865,0.5727095516569201,0.5411764705882353,0.5882352941176471,0.3125,0.22916666666666666,0.3888888888888889,85
gpt_oss_120b,r2,persona,christian,other,0.5647058823529412,0.5624978225309625,0.5450463464547971,0.5529411764705883,0.6,0.2916666666666667,0.2708333333333333,0.4444444444444444,85
gpt_oss_120b,r2,persona,muslim,other,0.6,0.6030480785044681,0.5667391529460496,0.4823529411764706,0.5294117647058824,0.22916666666666666,0.25,0.5,85
gpt_oss_120b,r2,persona,jewish,other,0.5647058823529412,0.5650842344760589,0.5380510888985466,0.5294117647058824,0.5764705882352941,0.25,0.2916666666666667,0.5,85
gpt_oss_120b,r2,persona,atheist,other,0.5764705882352941,0.5778287344167928,0.5475419451810394,0.5176470588235295,0.5647058823529412,0.25,0.2708333333333333,0.5,85
gpt_oss_120b,r2,persona,hindu,other,0.6235294117647059,0.6257997936016512,0.6023391812865496,0.47058823529411764,0.5176470588235295,0.25,0.22916666666666666,0.3888888888888889,85
gpt_oss_120b,r2,baseline,baseline,none,0.42517006802721086,0.536258633491401,0.2939956266692487,0.8061224489795918,0.8333333333333334,0.2846441947565543,0.30711610486891383,0.3888888888888889,294
gpt_oss_120b,r2,persona,15,none,0.3945578231292517,0.5066575091866512,0.2756145131788357,0.8197278911564626,0.8469387755102041,0.26591760299625467,0.35580524344569286,0.4444444444444444,294
gpt_oss_120b,r2,persona,35,none,0.41836734693877553,0.5384084622990326,0.27630548161822927,0.8333333333333334,0.8605442176870748,0.30711610486891383,0.2808988764044944,0.5555555555555556,294
gpt_oss_120b,r2,persona,65,none,0.38095238095238093,0.49255796428820947,0.2666592918636515,0.8605442176870748,0.8945578231292517,0.30337078651685395,0.3333333333333333,0.3888888888888889,294
gpt_oss_120b,r2,persona,no_formal_education,none,0.42857142857142855,0.5387215203541734,0.29964726631393296,0.7755102040816326,0.8027210884353742,0.2546816479400749,0.33707865168539325,0.3333333333333333,294
gpt_oss_120b,r2,persona,high_school_education,none,0.4013605442176871,0.5130722685093112,0.28123712765222203,0.8333333333333334,0.8605442176870748,0.2883895131086142,0.3295880149812734,0.3888888888888889,294
gpt_oss_120b,r2,persona,higher_education,none,0.3945578231292517,0.5053231299279924,0.279167377045109,0.8333333333333334,0.8537414965986394,0.27340823970037453,0.352059925093633,0.4444444444444444,294
gpt_oss_120b,r2,persona,male,none,0.41156462585034015,0.5274911869739456,0.2780177995695237,0.8095238095238095,0.8435374149659864,0.2808988764044944,0.31835205992509363,0.4444444444444444,294
gpt_oss_120b,r2,persona,female,none,0.4013605442176871,0.5165184977072981,0.2779526467409496,0.8401360544217688,0.8537414965986394,0.2808988764044944,0.3333333333333333,0.5555555555555556,294
gpt_oss_120b,r2,persona,not_lonely,none,0.43537414965986393,0.5458145714918432,0.30288706806755084,0.7789115646258503,0.8061224489795918,0.26591760299625467,0.31835205992509363,0.3333333333333333,294
gpt_oss_120b,r2,persona,somewhat_lonely,none,0.3945578231292517,0.506973291302062,0.2779587957777551,0.8367346938775511,0.8571428571428571,0.27715355805243447,0.34831460674157305,0.4444444444444444,294
gpt_oss_120b,r2,persona,left-wing,none,0.3877551020408163,0.49812310422350176,0.2747906441225994,0.8639455782312925,0.8843537414965986,0.299625468164794,0.3333333333333333,0.4444444444444444,294
gpt_oss_120b,r2,persona,right-wing,none,0.4387755102040816,0.5499627705401207,0.2962212910399439,0.7517006802721088,0.7993197278911565,0.26217228464419473,0.31086142322097376,0.2777777777777778,294
gpt_oss_120b,r2,persona,centrist,none,0.391156462585034,0.4991054711358594,0.2809594892685852,0.8095238095238095,0.8367346938775511,0.250936329588015,0.38202247191011235,0.3333333333333333,294
gpt_oss_120b,r2,persona,white,none,0.43197278911564624,0.5444331333448456,0.297767708022727,0.7925170068027211,0.8129251700680272,0.2696629213483146,0.3146067415730337,0.4444444444444444,294
gpt_oss_120b,r2,persona,black,none,0.46258503401360546,0.5726208946558943,0.3283532719554551,0.6666666666666666,0.6870748299319728,0.1647940074906367,0.3895131086142322,0.3888888888888889,294
gpt_oss_120b,r2,persona,asian,none,0.4013605442176871,0.5139676982742913,0.2775395420668593,0.8367346938775511,0.8639455782312925,0.29213483146067415,0.32209737827715357,0.4444444444444444,294
gpt_oss_120b,r2,persona,christian,none,0.3843537414965986,0.49735096309503307,0.2689994630580794,0.8401360544217688,0.8673469387755102,0.27715355805243447,0.35580524344569286,0.4444444444444444,294
